ids,RatingID,erkey,AccountabilityID,RatingYear,BaseYear,RatingInterval,CN_Priority,Creation_Date,date_calculated,publish_date,exclude,ExcludeFromLists,previousratingid,DataEntryAnalyst,Rpt_Comp_Date,Rpt_Comp_Emp,Reader2_Date,EmployeeID,Rpt_Ap_Date,Rpt_Ap_Emp,Rpt_Ver_Date,Incomplete,BoardList_Status,StaffList_Status,AuditedFinancial_status,Form990_status,Privacy_Status,StatusID,DonorAdvisoryDate,DonorAdvisoryText,IRSControlID,ResultsID,DonorAdvisoryCategoryID,RatingTableID,CauseID,CNVersion,Tax_Year,CEO_Salary,Direct_Support,Indirect_Support,Govt_Grants,Total_Contributions,ProgSvcRev,MemDues,PrimaryRev,Other_Revenue,Total_Revenue,Excess_Deficit,Int_Expense,Depreciation,Total_Expenses,Total_Func_Exp,Program_Expenses,Administration_Expenses,Fundraising_Expenses,Pymt_Affiliates,Total_Assets,Total_Liabilities,Total_Net_Assets,Assets_45,Assets_46,Assets_47c,Assets_48c,Assets_49,Assets_54,Liability_60
1768,136128,er-31766,98193,2017,2014,3,,43329.4392592593,43362.8013773148,43374,0,0,126178,97,43336.5000578704,NaN,NaN,97,43362.6349074074,56,43362.6349074074,NaN,1,1,1,1,1,NaN,NaN,NaN,92,NaN,NaN,2,2,2.11,2017,74291,NaN,NaN,0,1441239,0,0,1441239,-6650,1434589,-5099,NaN,NaN,1439688,1439688,1322508,36169,81011,0,2008426,2643,2005783,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1769,134880,er-31440,96945,2017,2014,3,,43249.4258564815,43327.7714467593,43344,0,0,128855,97,43286.6008217593,NaN,NaN,97,43327.605,70,43327.605,NaN,1,1,1,1,0,NaN,NaN,NaN,89,NaN,NaN,29,29,2.11,2017,109586,NaN,NaN,46607,2853332,1398749,0,4252081,550830,4802911,-1224956,NaN,NaN,6027867,6027867,4924003,715453,388411,0,31649327,12559610,19089717,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1770,134884,er-31457,96949,2017,2014,3,,43249.4258564815,43307.8334606482,43313,0,0,124755,97,43277.6455208333,NaN,NaN,97,43292.5213425926,70,43292.5213425926,NaN,1,1,0,0,0,NaN,NaN,NaN,89,NaN,NaN,29,29,2.11,2017,150116,NaN,NaN,4233806,7650805,0,0,7650805,391025,8041830,579635,NaN,NaN,7462195,7462195,6173277,833852,455066,0,7361530,252829,7108701,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1771,135458,er-30994,97523,2017,2014,3,,43286.4251388889,43336.6366782407,43344,0,0,125833,97,43292.4817592593,NaN,NaN,97,43336.4700462963,70,43336.4700462963,NaN,1,1,0,0,1,NaN,NaN,NaN,90,NaN,NaN,29,29,2.11,2017,151210,NaN,NaN,82719,2660784,1657475,0,4318259,120277,4438536,3772,NaN,NaN,4434764,4434764,3673841,300409,460514,500,5356014,157883,5198131,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1772,135460,er-31001,97525,2017,2014,3,,43286.4251388889,43340.8132986111,43344,0,0,127013,97,43293.449525463,NaN,NaN,97,43340.6466666667,70,43340.6466666667,NaN,1,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,4,4,2.11,2017,148221,NaN,NaN,260500,3773621,5534095,0,9307716,281923,9589639,666195,NaN,NaN,8923444,8923444,7559317,901436,462691,0,15831308,350240,15481068,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1773,135807,er-32037,97872,2017,2014,3,,43297.7032291667,43360.6143055556,43374,0,0,129215,70,43301.4450462963,NaN,NaN,70,43360.4483217593,97,43360.4483217593,NaN,1,1,0,0,0,NaN,NaN,NaN,91,NaN,NaN,3,3,2.11,2017,135000,NaN,NaN,0,935669,54376,0,990045,-19867,970178,153307,NaN,NaN,816871,816871,618332,116424,82115,0,6942393,892354,6050039,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1774,135811,er-32188,97876,2017,2014,3,,43297.7032291667,43320.8158449074,43344,0,0,122358,74,43298.4607638889,NaN,NaN,74,43320.6494212963,70,43320.6494212963,NaN,1,1,0,0,0,NaN,NaN,NaN,91,NaN,NaN,29,29,2.11,2017,95568,NaN,NaN,3024952,5937799,75869,0,6013668,5911,6019579,1535824,NaN,NaN,4483755,4483755,3867402,581928,34425,0,3444264,275116,3169148,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1775,134655,er-30503,96720,2017,2014,3,,43249.4258564815,43312.6673958333,43313,0,0,123502,70,43277.4265162037,NaN,NaN,70,43291.6777546296,74,43291.6777546296,NaN,1,1,0,0,0,NaN,NaN,NaN,89,NaN,NaN,4,4,2.11,2017,NaN,NaN,NaN,389000,6217007,4531242,0,10748249,293523,11041772,-184335,NaN,NaN,11226107,11226107,9073606,1252169,900332,0,16187905,3652623,12535282,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1776,134656,er-30509,96721,2017,2014,3,,43249.4258564815,43341.8185069444,43344,0,0,129696,73,43286.4244675926,NaN,NaN,73,43320.4751736111,56,43320.4751736111,NaN,1,1,1,1,1,NaN,NaN,NaN,89,NaN,NaN,2,2,2.11,2017,NaN,NaN,NaN,0,2767038,314848,0,3081886,704378,3786264,287786,NaN,NaN,3498478,3498478,3018523,213253,266702,0,9544516,1278297,8266219,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1777,135461,er-31003,97526,2017,2014,3,,43286.4251388889,43347.798912037,43374,0,0,127014,97,43293.4529166667,NaN,NaN,97,43347.6323148148,70,43347.6323148148,NaN,1,0,0,0,0,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,388385,NaN,NaN,1456630,3088470,1595289,558320,4683759,1524113,6207872,842494,NaN,NaN,5365378,5365378,3837872,1224632,302874,0,20065717,580409,19485308,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1778,135463,er-31021,97528,2017,2014,3,,43286.4251388889,43307.8344328704,43313,0,0,124589,56,43291.4269444444,NaN,NaN,56,43304.6620717593,74,43304.6620717593,NaN,1,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,378677,NaN,NaN,40000,6574509,1078019,114447,7652528,1600376,9252904,-3543628,NaN,NaN,12796532,12796532,10250965,1476655,1068912,0,75335817,11732761,63603056,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1779,134283,er-32611,96405,2015,2012,3,,43209.5608217593,43279.4177893518,43282,0,0,123445,74,43263.4155555556,NaN,NaN,74,43279.4179282407,70,43279.4179282407,NaN,1,1,1,1,1,NaN,NaN,NaN,88,NaN,NaN,29,29,2.1,2015,71966,NaN,NaN,221880,1829309,0,0,1829309,-7123,1822186,158496,NaN,NaN,1663690,1663690,1461243,168688,33759,0,340376,51016,289360,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1780,134284,er-32612,96406,2017,2014,3,,43209.5608217593,43307.8349421296,43313,0,0,126438,97,43272.5459606481,NaN,NaN,97,43290.4476967593,74,43290.4476967593,NaN,1,1,0,1,1,NaN,NaN,NaN,88,NaN,NaN,16,16,2.11,2017,96649,NaN,NaN,472406,1572495,1143,0,1573638,104613,1678251,-192019,NaN,NaN,1870270,1870270,1407056,295857,167357,0,1487107,419106,1068001,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1781,135280,er-30097,97345,2017,2014,3,,43286.4251388889,43342.6270138889,43344,0,0,126617,73,43292.6081597222,NaN,NaN,73,43325.6536342593,56,43325.6536342593,NaN,1,1,1,1,2,NaN,NaN,NaN,90,NaN,NaN,6,6,2.11,2017,124339,NaN,NaN,11352848,30743237,659635,0,31402872,1253437,32656309,-6578639,NaN,NaN,39234948,39234948,36326590,805899,2102459,0,54796860,10806013,43990847,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1782,135282,er-30105,97347,2017,2014,3,,43286.4251388889,43332.7611689815,43344,0,0,127987,70,43293.4252199074,NaN,NaN,70,43332.5945833333,56,43332.5945833333,NaN,1,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,6,6,2.11,2017,NaN,NaN,NaN,43373,2157894,63884,0,2221778,255617,2477395,-1064997,NaN,NaN,3542392,3542392,3057973,270890,213529,0,68538252,10157,68528095,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1783,136130,er-31935,98195,2017,2014,3,,43329.4392592593,43347.8427662037,43374,0,0,123541,97,43332.6521180556,NaN,NaN,97,43347.6761805556,70,43347.6761805556,NaN,1,1,0,0,0,NaN,NaN,NaN,92,NaN,NaN,3,3,2.11,2017,181075,NaN,NaN,75000,1151438,315038,292914,1466476,1137760,2604236,-330088,NaN,NaN,2934324,2934324,2107220,609364,217740,0,39864558,1770415,38094143,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1784,136133,er-32280,98198,2017,2014,3,,43329.4392592593,43348.6708564815,43374,0,0,127553,97,43340.6406597222,NaN,NaN,97,43348.5042592593,70,43348.5042592593,NaN,1,1,0,0,0,NaN,NaN,NaN,92,NaN,NaN,4,4,2.11,2017,56100,NaN,NaN,99556,532094,170303,0,702397,197899,900296,-300779,NaN,NaN,1201075,1201075,1040607,69257,91211,0,6471491,221102,6250389,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1785,135283,er-30107,97348,2017,2014,3,,43286.4251388889,43322.6582407407,43344,0,0,125428,73,43291.4040162037,NaN,NaN,73,43322.4918055556,56,43322.4918055556,NaN,1,1,1,1,2,NaN,NaN,NaN,90,NaN,NaN,2,2,2.11,2017,320756,NaN,NaN,0,28208943,427309,0,28636252,2147667,30783919,4091713,NaN,NaN,26692206,26692206,21089453,1514422,4088331,0,91155974,6138451,85017523,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1786,135285,er-30110,97350,2017,2014,3,,43286.4251388889,43321.6972916667,43344,0,0,125430,73,43291.407974537,NaN,NaN,73,43321.5306828704,70,43321.5306828704,NaN,1,1,1,1,0,NaN,NaN,NaN,90,NaN,NaN,29,29,2.11,2017,217622,NaN,NaN,13256985,14238252,11686916,0,25925168,53530613,79455781,49584671,NaN,NaN,29871110,29871110,24642835,4546632,681643,0,103871372,22960718,80910654,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1787,135812,er-32198,97877,2017,2014,3,,43297.7032291667,43340.8446875,43344,0,0,122360,70,43301.4535532407,NaN,NaN,70,43340.6783680556,11,43340.6783680556,NaN,1,1,0,0,0,NaN,NaN,NaN,91,NaN,NaN,4,4,2.11,2017,90000,NaN,NaN,0,1065942,1047186,0,2113128,54164,2167292,-166939,NaN,NaN,2334231,2334231,2143503,117899,72829,0,1217027,315944,901083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1788,135814,er-32527,97879,2017,2014,3,,43297.7032291667,43356.6162847222,43374,0,0,131507,70,43304.6899884259,NaN,NaN,70,43356.4503125,56,43356.4503125,NaN,1,1,1,1,0,NaN,NaN,NaN,91,NaN,NaN,2,2,2.11,2017,150380,NaN,NaN,82000,4559012,38004,0,4597016,365154,4962170,2074450,NaN,NaN,2887720,2887720,2334395,119291,434034,0,9476833,1547323,7929510,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1789,135477,er-31048,97542,2017,2014,3,,43286.4251388889,43339.7829282407,43344,0,0,128597,70,43294.4340393519,NaN,NaN,70,43339.616724537,56,43339.616724537,NaN,1,1,1,1,2,NaN,NaN,NaN,90,NaN,NaN,6,6,2.11,2017,167308,NaN,NaN,0,1694004,286826,194138,1980830,246746,2227576,79559,NaN,NaN,2148017,2148017,1685610,380106,82301,0,3969828,169842,3799986,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1790,135486,er-31118,97551,2017,2014,3,,43286.4251388889,43327.6177430556,43344,0,0,125888,97,43292.4875462963,NaN,NaN,97,43327.4511689815,56,43327.4511689815,NaN,1,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,6,6,2.11,2017,82122,NaN,NaN,10000,831129,93783,205518,924912,273756,1198668,247920,NaN,NaN,950748,950748,711030,168118,71600,0,12259641,1560818,10698823,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1791,135495,er-31168,97560,2017,2014,3,,43286.4251388889,43343.8325810185,43344,0,0,127086,97,43293.4619560185,NaN,NaN,97,43340.6506597222,70,43340.6506597222,NaN,1,1,1,1,1,NaN,NaN,NaN,90,NaN,NaN,4,4,2.11,2017,173665,NaN,NaN,202337,27090446,5476799,0,32567245,575995,33143240,22817133,NaN,NaN,10326107,10326107,8028705,1578773,718629,0,39194649,1519256,37675393,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1792,135498,er-31174,97563,2017,2014,3,,43286.4251388889,43307.8340046296,43313,0,0,124635,56,43291.4436111111,NaN,NaN,56,43305.5289930556,74,43305.5289930556,NaN,1,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,112520,NaN,NaN,653113,2750051,1799780,1159284,4549831,19192,4569023,-125518,NaN,NaN,4694541,4694541,3986636,521820,186085,0,19930260,433435,19496825,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1793,135500,er-31205,97565,2017,2014,3,,43286.4251388889,43347.8013310185,43374,0,0,127091,97,43293.4640277778,NaN,NaN,97,43347.6347222222,70,43347.6347222222,NaN,1,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,82083,NaN,NaN,160669,799382,0,0,799382,-57409,741973,-220586,NaN,NaN,962559,962559,659278,204515,98766,0,731474,297964,433510,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1794,135510,er-31241,97575,2017,2014,3,,43286.4251388889,43333.8322569444,43344,0,0,128716,74,43294.4367592593,NaN,NaN,74,43333.665625,70,43333.665625,NaN,1,1,1,0,1,NaN,NaN,NaN,90,NaN,NaN,29,29,2.11,2017,213641,NaN,NaN,10845649,15419769,596634,0,16016403,123094,16139497,385757,NaN,NaN,15753740,15753740,12284676,2947592,521472,0,16365167,4297996,12067171,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1795,134890,er-31476,96955,2017,2014,3,,43249.4258564815,43314.6447337963,43344,0,0,126062,97,43280.5935185185,NaN,NaN,97,43314.4781018519,70,43314.4781018519,NaN,1,1,1,1,1,NaN,NaN,NaN,89,NaN,NaN,29,29,2.11,2017,120394,NaN,NaN,0,1651921,11220,0,1663141,513916,2177057,-220397,NaN,NaN,2397454,2397454,1899440,332144,165870,0,24788959,132909,24656050,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1796,134900,er-31508,96965,2017,2014,3,,43249.4258564815,43320.7861458333,43344,0,0,126081,56,43284.3759606481,NaN,NaN,56,43320.6196527778,70,43320.6196527778,NaN,1,1,1,1,1,NaN,NaN,NaN,89,NaN,NaN,29,29,2.11,2017,129808,NaN,NaN,654465,3439286,0,0,3439286,4225,3443511,-621131,NaN,NaN,4064642,4064642,3157927,399814,506901,0,6933042,209391,6723651,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1797,136135,er-32525,98200,2017,2014,3,,43329.4392592593,43362.8275347222,43374,0,0,129443,97,43341.5143518519,NaN,NaN,97,43362.6609953704,56,43362.6609953704,NaN,1,1,1,1,1,NaN,NaN,NaN,92,NaN,NaN,2,2,2.11,2017,105233,NaN,NaN,0,887646,0,0,887646,8022,895668,-11325,NaN,NaN,906993,906993,769246,46773,90974,0,652754,25048,627706,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1798,136156,er-31845,98221,2017,2014,3,0,43333.797349537,43333.7976388889,43344,0,0,132480,NaN,43284.4233912037,NaN,NaN,74,43333.6310185185,74,43333.6310185185,NaN,1,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,3,3,2.11,2017,103266,NaN,NaN,164307,894963,1957518,0,2852481,285637,3138118,-389665,NaN,NaN,3527783,3527783,2299787,754323,473673,0,19117257,7156325,11960932,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1799,134657,er-30513,96722,2017,2014,3,,43249.4258564815,43307.8344212963,43313,0,0,128261,73,43286.4263425926,NaN,NaN,73,43298.6407291667,74,43298.6407291667,NaN,1,1,1,1,2,NaN,NaN,NaN,89,NaN,NaN,3,3,2.11,2017,403355,NaN,NaN,151073,3227733,6856435,0,10084168,838310,10922478,-6353751,NaN,NaN,17276229,17276229,12491678,3412033,1372518,0,49566161,21645386,27920775,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1800,134658,er-30519,96723,2017,2014,3,,43249.4258564815,43307.8344560185,43313,0,0,125636,73,43287.410625,NaN,NaN,73,43304.6091203704,74,43304.6091203704,NaN,1,1,1,1,1,NaN,NaN,NaN,89,NaN,NaN,3,3,2.11,2017,313152,NaN,NaN,0,25769539,423117,424085,26192656,4821510,31014166,16284428,NaN,NaN,14729738,14729738,10918634,2255918,1555186,0,193406196,1826944,191579252,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1801,135817,er-30050,97882,2017,2014,3,,43297.7032291667,43357.8398958333,43374,0,0,124298,70,43298.5287847222,NaN,NaN,70,43357.6733564815,97,43357.6733564815,NaN,1,1,0,1,0,NaN,NaN,NaN,91,NaN,NaN,3,3,2.11,2017,239304,NaN,NaN,1364598,4580417,1798249,173571,6378666,-255974,6122692,-311689,NaN,NaN,6434381,6434381,5172396,726556,535429,0,18904693,6532773,12371920,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1802,135818,er-30471,97883,2017,2014,3,,43297.7032291667,43320.8338888889,43344,0,0,125607,97,43298.6442476852,NaN,NaN,97,43320.680150463,70,43320.680150463,NaN,1,1,1,1,1,NaN,NaN,NaN,91,NaN,NaN,29,29,2.11,2017,158582,NaN,NaN,557632,3719886,0,0,3719886,386250,4106136,135488,NaN,NaN,3970648,3970648,3349479,172301,448868,0,7633031,3950948,3682083,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1803,135286,er-30115,97351,2017,2014,3,,43286.4251388889,43340.7878703704,43344,0,0,126622,56,43293.4230787037,NaN,NaN,56,43340.6214814815,70,43340.6214814815,NaN,1,1,1,0,0,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,0,NaN,NaN,5564,7761836,2009344,919655,9771180,4886170,14657350,-435093,NaN,NaN,15092443,15092443,10655834,3333169,1103440,0,120403962,10968885,109435077,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1804,135288,er-30120,97353,2017,2014,3,,43286.4251388889,43307.8344444444,43313,0,0,127996,97,43293.605474537,NaN,NaN,97,43307.4783564815,74,43307.4783564815,NaN,0,0,0,0,1,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,387000,NaN,NaN,105430,11721597,856767,391346,12578364,9239434,21817798,-3476205,NaN,NaN,25294003,25294003,21023676,3414305,856022,0,401272855,3555528,397717327,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1805,134659,er-30523,96724,2017,2014,3,,43249.4258564815,43307.833287037,43313,0,0,124434,97,43277.6021643519,NaN,NaN,97,43305.4805092593,56,43305.4805092593,NaN,1,1,1,1,1,NaN,NaN,NaN,89,NaN,NaN,2,2,2.11,2017,103501,NaN,NaN,0,3072574,301575,76789,3374149,174789,3548938,641748,NaN,NaN,2907190,2907190,1940105,565193,401892,0,10113043,280159,9832884,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1806,134660,er-30529,96725,2017,2014,3,,43249.4258564815,43307.8345138889,43313,0,0,125638,73,43286.422025463,NaN,NaN,73,43301.5154861111,74,43301.5154861111,NaN,1,1,1,1,2,NaN,NaN,NaN,89,NaN,NaN,3,3,2.11,2017,289588,NaN,NaN,5210796,17820889,2765476,875756,20586365,3640567,24226932,5504612,NaN,NaN,18722320,18722320,13679548,2295364,2747408,0,251724886,23503721,228221165,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1807,134289,er-32631,96411,2017,2014,3,,43209.5608217593,43307.8350231481,43313,0,0,125057,73,43271.4333333333,NaN,NaN,73,43297.465,70,43297.465,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,29,29,2.11,2017,0,NaN,NaN,1226657,4629925,160805,0,4790730,228659,5019389,2285670,NaN,NaN,2733719,2733719,2252613,198698,282408,0,5639618,208353,5431265,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,134293,er-32646,96415,2017,2014,3,,43209.5608217593,43307.8350578704,43313,0,0,123586,97,43264.5305324074,NaN,NaN,97,43292.5175231481,56,43292.5175231481,NaN,1,1,0,0,1,NaN,NaN,NaN,88,NaN,NaN,22,22,2.11,2017,85176,NaN,NaN,25788,894181,0,0,894181,902695,1796876,2237,NaN,NaN,1794639,1794639,1483740,117869,193030,0,23195245,1527494,21667751,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,134663,er-30540,96728,2017,2014,3,,43249.4258564815,43307.833287037,43313,0,0,129949,56,43287.4213310185,NaN,NaN,56,43299.655162037,74,43299.655162037,NaN,1,1,1,1,1,NaN,NaN,NaN,89,NaN,NaN,4,4,2.11,2017,211233,NaN,NaN,100639,5477050,7012114,0,12489164,1370007,13859171,2207364,NaN,NaN,11651807,11651807,9950003,912086,789718,0,32351637,4168048,28183589,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1810,134668,er-30565,96733,2017,2014,3,,43249.4258564815,43307.8336805556,43313,0,0,121905,97,43276.5402893519,NaN,NaN,97,43293.4752314815,74,43293.4752314815,NaN,1,1,1,1,0,NaN,NaN,NaN,89,NaN,NaN,16,16,2.11,2017,240874,NaN,NaN,0,5804419,6392616,0,12197035,12610640,24807675,9258255,NaN,NaN,15549420,15549420,12425759,2649889,473772,0,30081310,3061312,27019998,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1811,135289,er-30125,97354,2017,2014,3,,43286.4251388889,43340.7919328704,43344,0,0,126624,56,43293.4245601852,NaN,NaN,56,43340.6253009259,70,43340.6253009259,NaN,1,1,1,0,0,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,702636,NaN,NaN,279874,11923971,2177048,938365,14101019,27546601,41647620,7305273,NaN,NaN,34342347,34342347,24926165,6419108,2997074,0,480804377,108402048,372402329,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,135296,er-30133,97361,2017,2013,4,,43286.4251388889,43307.8337731482,43313,0,0,125443,70,43292.4198611111,NaN,NaN,70,43306.6646759259,74,43306.6646759259,NaN,0,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,3,3,2.11,2017,478758,NaN,NaN,411900,12965371,1533320,0,14498691,2527490,17026181,-3068832,NaN,NaN,20095013,20095013,12725884,3664186,3704943,0,134785618,3664945,131120673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1813,135513,er-31264,97578,2017,2014,3,,43286.4251388889,43371.3657060185,43313,0,0,124674,56,43292.6035185185,NaN,NaN,56,43307.4666782407,74,43307.4666782407,NaN,1,1,0,0,1,NaN,NaN,NaN,90,NaN,NaN,16,16,2.11,2017,183875,NaN,NaN,3775176,6613475,11753265,0,18366740,80798,18447538,-1897330,NaN,NaN,20344868,20344868,17953737,1128211,1262920,0,26541075,6978422,19562653,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1814,135519,er-31314,97584,2017,2014,3,,43286.4251388889,43321.6325578704,43344,0,0,124703,97,43290.597337963,NaN,NaN,97,43321.4661921296,56,43321.4661921296,NaN,1,1,0,0,0,NaN,NaN,NaN,90,NaN,NaN,6,6,2.11,2017,123480,NaN,NaN,346068,1324170,1459060,0,2783230,1086130,3869360,122530,NaN,NaN,3746830,3746830,3155788,311901,279141,0,23639565,1563570,22075995,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1815,134902,er-31520,96967,2017,2013,4,,43249.4258564815,43294.5803240741,43344,0,0,129636,NaN,43294.4141435185,NaN,NaN,74,43339.4712384259,70,43339.4712384259,NaN,1,1,0,0,1,NaN,NaN,NaN,89,NaN,NaN,4,4,2.11,2017,410700,NaN,NaN,36000,20553377,10451027,0,31004404,4756900,35761304,-42637,NaN,NaN,35803941,35803941,29136039,3305870,3362032,0,149787674,17873150,131914524,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1816,134904,er-31526,96969,2017,2014,3,,43249.4258564815,43307.8349652778,43313,0,0,124777,97,43278.455162037,NaN,NaN,97,43307.4541782407,56,43307.4541782407,NaN,1,1,0,0,2,NaN,NaN,NaN,89,NaN,NaN,2,2,2.11,2017,39277,NaN,NaN,0,2050786,0,0,2050786,18032,2068818,117029,NaN,NaN,1951789,1951789,1482645,158366,310778,0,1681970,175022,1506948,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1817,134296,er-32649,96418,2017,2014,3,,43209.5608217593,43284.5403125,43313,0,0,123599,97,43264.5312731481,NaN,NaN,97,43284.5403703704,70,43284.5403703704,NaN,1,1,0,0,0,NaN,NaN,NaN,88,NaN,NaN,29,29,2.1,2017,71326,NaN,NaN,0,1183430,0,0,1183430,33443,1216873,-158106,NaN,NaN,1374979,1374979,1122951,171642,80386,0,2524523,32532,2491991,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1818,134299,er-32652,96421,2016,2013,3,,43209.5608217593,43266.4690277778,43282,0,0,123656,73,43263.4278587963,NaN,NaN,73,43266.4691782407,74,43266.4691782407,NaN,1,0,0,0,0,NaN,NaN,NaN,88,NaN,NaN,3,3,2.1,2016,170080,NaN,NaN,379250,1743735,0,67922,1743735,4,1743739,466988,NaN,NaN,1276751,1276751,648632,298569,329550,0,5161397,2099258,3062139,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1819,135297,er-30138,97362,2017,2014,3,,43286.4251388889,43332.7638888889,43344,0,0,128023,97,43293.624837963,NaN,NaN,97,43332.5972453704,56,43332.5972453704,NaN,1,1,1,1,2,NaN,NaN,NaN,90,NaN,NaN,6,6,2.11,2017,440000,NaN,NaN,20000,7096508,94904,809672,7191412,872321,8063733,1258540,NaN,NaN,6805193,6805193,5232103,703519,869571,0,45445188,625016,44820172,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1820,135299,er-30139,97364,2017,2014,3,,43286.4251388889,43307.8345601852,43313,0,0,126634,70,43293.4263657407,NaN,NaN,70,43307.4985532407,74,43307.4985532407,NaN,1,1,1,1,0,NaN,NaN,NaN,90,NaN,NaN,4,4,2.11,2017,413223,NaN,NaN,1561793,68877991,82604635,6386804,151482626,10685142,162167768,-9092921,NaN,NaN,171260689,171260689,138724606,23698320,8837763,0,785793684,363696539,422097145,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1821,135828,er-31418,97893,2017,2014,3,,43297.7032291667,43340.7910416667,43344,0,0,127189,70,43299.4249652778,NaN,NaN,70,43340.6244328704,51,43340.6244328704,NaN,1,1,1,1,1,NaN,NaN,NaN,91,NaN,NaN,16,16,2.11,2017,211975,NaN,NaN,950973,16496345,6347,0,16502692,500990,17003682,7961506,NaN,NaN,9042176,9042176,7228547,1223428,590201,0,24385439,715853,23669586,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1822,135831,er-31891,97896,2017,2013,3.5,,43297.7032291667,43353.6214814815,43374,0,0,124888,70,43299.4408680556,NaN,NaN,70,43353.4553587963,56,43353.4553587963,NaN,1,1,0,0,1,NaN,NaN,NaN,91,NaN,NaN,6,6,2.11,2017,211846,NaN,NaN,17543,5234458,1811454,0,7045912,1002873,8048785,-3447733,NaN,NaN,11496518,11496518,8826036,1126634,1543848,0,39963701,10496486,29467215,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1823,135833,er-32116,97898,2017,2014,3,,43297.7032291667,43353.7752777778,43374,0,0,126286,70,43301.446087963,NaN,NaN,70,43353.6087615741,51,43353.6087615741,NaN,1,1,0,0,0,NaN,NaN,NaN,91,NaN,NaN,16,16,2.11,2017,125780,NaN,NaN,0,1039633,122921,0,1162554,471042,1633596,321443,NaN,NaN,1312153,1312153,1165762,95867,50524,0,6148584,256149,5892435,NaN,NaN,NaN,NaN,NaN,NaN,NaN
